step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
460.0,418,166,218,648,1066,0,3947.0,9.442583732057416,3.7152494500056847,11,938.0,0.21233850261140547,22,652.0,0.15967393252274567,0,26.0,0.8920147387881475,7,149.0,0.3714159816495366,13,2393.0,0.08015234573869466,36,2954.0,0.050769555908536955,11,632.0,0.3231547130113034,8,204.0,0.25394155705439475,5,25.0,0.4266720703986569,14,571.0,0.3763117825299664,36,3251.0,0.12033489522017225,13,2774.0,0.1879211328378085,1,17.0,0.5015954753300991,1,18.0,0.6929073188874284,20,2366.0,0.1639287375971353,20,2419.0,0.1858671248183016,218,19389.0
470.0,419,167,228,670,1089,0,4490.0,10.71599045346062,3.247998122635039,20,1087.0,0.16408233084894208,26,907.0,0.09990131671497168,4,21.0,0.4393456415818854,1,7.0,0.48688344031893216,14,2377.0,0.17443561121661721,37,3319.0,0.07218902999190299,11,734.0,0.19609368946877007,2,54.0,0.26796004571223747,0,0.0,0.8266167157713105,18,726.0,0.18172489233204592,23,2638.0,0.16296137287200668,22,2924.0,0.14752443774071666,3,34.0,0.5574605755698743,2,8.0,0.6719783102338982,34,2651.0,0.0010899263749018305,11,2432.0,0.23347884224853846,228,19919.0
480.0,421,172,200,687,1108,0,4116.0,9.776722090261282,3.825673394486051,22,791.0,0.1485382320783692,26,1185.0,0.17159959795950028,2,39.0,0.7369461607890566,0,7.0,0.6434189209606624,25,2592.0,0.039250683061377925,22,2541.0,0.11606179907482227,11,876.0,0.46274446159973825,2,37.0,0.6654311784213928,0,0.0,0.9810891056421217,21,934.0,0.11653178566889488,15,2797.0,0.118452133424225,22,2075.0,0.17128379279730466,0,25.0,0.8004757462686458,2,9.0,0.548033060801544,22,2222.0,0.2008138696421543,8,1733.0,0.14187142573250774,200,17863.0
490.0,422,185,184,705,1127,0,3966.0,9.398104265402843,3.6546460513984504,14,858.0,0.21286364640710423,33,1489.0,0.10578633181834489,1,16.0,0.5886069367271125,2,14.0,0.6908627931497361,32,2883.0,0.0033616014706192568,7,1336.0,0.36246966694989957,14,991.0,0.2373902254230508,0,2.0,0.7409393361800921,2,7.0,0.6136911568343976,21,1144.0,0.1813270283489215,22,2974.0,0.16069613382481,10,1877.0,0.23996451633606303,1,21.0,0.37573756337999487,6,58.0,0.31294538833003993,11,2025.0,0.18216975970495225,8,1695.0,0.2260555735771978,184,17390.0
500.0,431,188,254,717,1148,0,5678.0,13.174013921113689,3.0594929431786078,19,1011.0,0.11127145116368481,33,1819.0,0.1002883398043037,2,17.0,0.2619443628758456,1,5.0,0.3905086377015161,36,3241.0,0.01229236642447828,9,1331.0,0.2957584320295621,29,1227.0,0.15145349122064414,0,9.0,0.8910112280097131,0,0.0,0.9625877538840035,21,1354.0,0.15493628499989975,35,3254.0,0.15426445614366002,19,2013.0,0.1101417822010198,8,87.0,0.3716427573751732,2,8.0,0.5171290096598161,18,2135.0,0.11135500231992768,22,1846.0,0.2383937614482775,254,19357.0
510.0,433,193,288,734,1167,0,7694.0,17.76905311778291,3.4293528892774656,34,1286.0,0.09559066203514303,33,2149.0,0.08120205338487102,2,37.0,0.0,7,66.0,0.39718732067082985,22,2606.0,0.2840200603739712,18,1484.0,0.37792628089719527,29,1509.0,0.23615267838062315,0,0.0,0.9078411095830508,0,0.0,0.9764141629268641,21,1564.0,0.11969202755564724,36,3609.0,0.07331471315673768,27,2261.0,0.14971353547357036,1,29.0,0.4672592485731019,0,18.0,0.8530846364151686,27,2322.0,0.19497351073179842,31,2116.0,0.08314953590138563,288,21056.0
520.0,440,205,238,747,1187,0,6556.0,14.9,3.532979332731894,27,1346.0,0.12187962966065909,35,2490.0,0.09436117788944821,2,84.0,0.7347632042713611,1,18.0,0.25241695267303627,14,2630.0,0.28734074737329796,16,938.0,0.08808886928868623,29,1816.0,0.04488756947766985,0,0.0,1.0,0,0.0,0.9534198313906685,6,1092.0,0.2857618955971619,23,2440.0,0.08726239472486193,27,2549.0,0.1594970458728504,1,7.0,0.6856632329352564,4,22.0,0.24319386451320568,36,2648.0,0.062234853223811094,17,1489.0,0.22805519462970358,238,19569.0
530.0,425,213,214,778,1203,0,5478.0,12.889411764705882,3.669811808478014,20,1559.0,0.12401577451878218,23,2110.0,0.16336264683984753,2,20.0,0.48286227666581105,1,26.0,0.8005497495770384,21,2788.0,0.17904133783205664,9,1019.0,0.2999424626964531,35,2152.0,0.0,0,6.0,0.8656654316802097,0,18.0,0.8654689042740731,7,1021.0,0.23984459628140645,11,2590.0,0.24375940327416712,35,2878.0,1.7952917413399338e-05,5,32.0,0.33537300624573724,2,22.0,0.6514590031817014,37,3021.0,0.0708221251651398,6,1333.0,0.24896038622916614,214,20595.0
540.0,422,219,252,799,1221,0,5676.0,13.450236966824644,3.5084122145836707,28,1790.0,0.0854271581970878,13,2248.0,0.17605827190561876,3,40.0,0.5484401629758386,3,28.0,0.48020475994354406,34,3069.0,0.07507118056761283,20,1144.0,0.19706428167898787,35,2511.0,0.12437575547270592,0,0.0,0.9465477575755461,3,16.0,0.5346920623271388,14,1095.0,0.3148707881067746,22,2724.0,0.1896939557297126,19,2145.0,0.22628680262420586,0,21.0,0.7271699108301775,3,37.0,0.5239053017765369,37,3387.0,0.07231298268284332,18,1461.0,0.0033717653539634884,252,21716.0
550.0,418,232,271,822,1240,0,6608.0,15.808612440191387,3.017246677647888,36,2129.0,0.09685192685189876,21,2403.0,0.1533284887490521,1,19.0,0.5366967959827952,8,101.0,0.4472121496980455,36,3428.0,0.026300882112144965,19,1229.0,0.05149585167278963,36,2858.0,0.04201185402028662,2,8.0,0.5082629096212046,1,7.0,0.7278360188911313,18,1250.0,0.16943431647328816,33,2993.0,0.07531685586867856,8,1944.0,0.2501996591356653,3,36.0,0.640782103034062,3,67.0,0.6549219217317621,23,2566.0,0.17974912911419907,23,1705.0,0.2196688530701573,271,22743.0
560.0,426,240,254,830,1256,0,5557.0,13.044600938967136,3.465660526535462,24,1841.0,0.16386456377907055,31,2697.0,0.14498506732494804,0,7.0,0.8682214660484113,11,188.0,0.3004263557916296,23,2750.0,0.20961793496284423,18,1380.0,0.23493296945565179,21,2141.0,0.21038526974132896,0,19.0,0.7768204705872535,1,17.0,0.7094391334353293,19,1440.0,0.16860349968343924,36,3350.0,0.026441770015505517,20,2087.0,0.13411876901039882,4,32.0,0.49694385938151686,5,100.0,0.2856249640712953,11,2719.0,0.21825757162356435,30,1975.0,0.17438456315674622,254,22743.0
570.0,432,246,224,842,1274,0,4451.0,10.30324074074074,3.385515419831598,15,2016.0,0.15237027157260677,22,2180.0,0.15458124357676206,0,0.0,0.9051786252109771,11,298.0,0.14437764308281784,13,2741.0,0.1473723216068837,26,1600.0,0.2007718213643597,12,2140.0,0.2803328671866863,2,19.0,0.5554530985495506,1,23.0,0.6546820589875879,19,1632.0,0.19243579644644349,22,2507.0,0.20510914284023327,27,2360.0,0.10461197639695627,4,19.0,0.034823172775429165,7,177.0,0.49199671666961403,11,1910.0,0.1259146679457907,32,2295.0,0.12590637762128565,224,21917.0
580.0,439,252,244,861,1300,0,5341.0,12.166287015945331,3.1709796669119608,23,2192.0,0.13899817139784462,8,1252.0,0.3273517567184008,0,18.0,0.8341046436734665,11,408.0,0.20351179633869407,20,2909.0,0.16173760110636226,26,1860.0,0.1257431636889742,20,2288.0,0.11980259761701562,7,77.0,0.20907411443614465,5,48.0,0.6402151793489884,20,1829.0,0.24626284331973777,12,2210.0,0.20248532294374846,36,2680.0,0.0001149856561086782,0,3.0,0.5101689131940326,10,254.0,0.2542153711198817,10,1953.0,0.09583727210541772,36,2647.0,0.025166160361159273,244,22628.0
590.0,443,254,248,879,1322,0,4888.0,11.033860045146726,3.2885915430893777,35,2491.0,0.07337804700644932,7,1150.0,0.3307335423466379,0,26.0,0.8206572522519645,3,143.0,0.45437697815399497,34,3184.0,0.0652531153778209,12,1239.0,0.13987465912055294,29,2576.0,0.1251279661697283,7,147.0,0.0,7,36.0,0.31182048833390186,24,2041.0,0.1385589863745584,17,2321.0,0.14094817701245677,20,2001.0,0.1992780245509951,0,35.0,0.8435265716455168,11,364.0,0.20501368580711507,21,2122.0,0.15437715468980934,21,2017.0,0.09248381327100401,248,21893.0
600.0,439,263,262,898,1337,0,5283.0,12.034168564920273,3.651016393841684,36,2851.0,0.07477571056993901,19,1292.0,0.13163192753333638,2,19.0,0.7011403066968663,3,107.0,0.5833147605682115,36,3533.0,0.09605772845825952,9,1190.0,0.14766098545506115,36,2917.0,0.07062976002317638,0,30.0,0.8081243404661113,13,146.0,0.17234217991662304,24,2281.0,0.1035237171058213,32,2574.0,0.07613062362953957,4,995.0,0.37200040874279416,1,26.0,0.6983776899962474,3,126.0,0.5401487711975888,35,2400.0,0.1489314232270506,9,1882.0,0.12991133480800832,262,22369.0
